url,filename
https://www.commbank.com.au/digital/locate-us/,6d2faa8d59ed84c1.txt
https://www.commbank.com.au/investing-and-super.html?ei=mv_investing-super,d089b973e5d04cc7.txt
https://www.commbank.com.au/business.html?ei=mv_business,6313a0dfa4a9422e.txt
https://www.commbank.com.au/institutional.html?ei=mv_institutional,174799a5e1e0ea2d.txt
https://www.commbank.com.au/commbank-yello.html?ei=mv_cbyello,ae5c27d9ae3c66ac.txt
https://www.commbank.com.au/articles/banking/what-are-pending-transactions.html,2445c4e8f496707d.txt
https://www.commbank.com.au/credit-cards/low-rate-personalised-rates.html,0ad8a317c5f5c1c7.txt
https://www.commbank.com.au/personal/insurance.html#skipmaincontent,b58e5c0868182467.txt
https://www.commbank.com.au/personal/insurance.html#skiplogon,3532db851a2d83a9.txt
https://www.commbank.com.au/personal/insurance.html#skipsearch,6aeaa8761e8d7d8d.txt
